Reputation,LuFid,EinheitlicheID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,Foerderphase,DM_DFG_Mittel,FoerderungPhase1
0,49,80,0,2.8,15.4,.226867004364678,1.608482002498774,310.20001,.41520002,.00040000002,0,1,4.534978332920223,0
0,49,80,0,1.8,13.6,.2961962270129593,1.380675446321474,347.39999,.38320002,.0012000001,0,2,6.798166477072955,0
0,50,80,0,0,,0,.1281464530613063,43.5,.043499999,0,0,1,4.534978332920223,0
0,50,80,0,0,1.6666666,0,,301.60001,.30160001,0,0,2,6.798166477072955,0
0,51,80,0,0,,0,,48,.048,.003,0,2,6.798166477072955,0
0,54,80,0,0,,0,,1142.6666,1.1426666,.0076666665,0,2,6.798166477072955,0
0,55,80,0,0,,0,,416.60001,.41660002,0,0,1,4.534978332920223,0
0,55,80,0,0,,0,,494,.49399999,0,0,2,6.798166477072955,0
0,56,80,0,18,54.400002,.7932207674901722,4.512789138395487,2320.3999,2.4584,.1002,.0164,1,4.534978332920223,0
0,56,80,0,21.2,62,1.065465434972941,4.972284400731292,1982.8,2.1800001,.2766,.023799999,2,6.798166477072955,0
0,3,81,0,0,0,.0225714797631904,.7888546963253108,110.4,.1104,.0016000001,.0026,1,11.29011091625435,0
0,3,81,0,0,0,0,,367.39999,.36739999,.0020000001,.0038000001,2,19.93042511728226,0
0,4,81,0,3,5.4000001,.0340076677297201,.8631408758742252,9,.051599998,0,0,1,11.29011091625435,0
0,4,81,0,1.2,6.5999999,.0680299963177878,.7885479156283997,11.6,.13699999,.00020000001,0,2,19.93042511728226,0
0,5,81,0,5,8.8000002,.0661748859351836,1.533331567361323,331.60001,.60940003,.0061999997,.0022,1,11.29011091625435,0
0,5,81,0,4.8,9.8000002,.0466064713379268,1.674695016782907,195.8,.59179997,.016799999,.0041999999,2,19.93042511728226,0
0,7,81,0,7.4,11.2,.1034523145031806,1.109382116059205,126.6,.127,.0061999997,.0022,1,11.29011091625435,0
0,7,81,0,4.6,10.6,.312036244479359,3.143196177513906,233.2,.23380001,.016799999,.0041999999,2,19.93042511728226,0
0,10,81,0,0,1,0,,116,.116,.00040000002,0,1,11.29011091625435,0
0,10,81,0,0,,.0243973752034868,.6366177194361262,218,.21799999,.0048000002,.0012000001,2,19.93042511728226,0
0,11,81,0,2.8,2.5999999,.0018058690740509,.2074526060224071,,0,0,.00020000001,1,11.29011091625435,0
0,11,81,0,5,7.5999999,.003400381516473,.3212065934571204,12.5,.0125,0,.00020000001,2,19.93042511728226,0
0,12,81,0,21.6,102.6,3.926899903386545,9.895289509327375,932,1.1664001,6.7887998,.1802,1,11.29011091625435,0
0,12,81,0,20.4,105.8,4.229117691734775,10.04022063129844,866.20001,1.1101999,8.7212,.1816,2,19.93042511728226,0
1,13,81,0,21.8,146.8,3.364234638862988,11.37083967115994,545.20001,.5952,5.7362003,.18260001,1,11.29011091625435,0
0,13,81,0,20.2,155,3.397716408515506,13.81048426848998,597.40002,.68919998,8.757,.1944,2,19.93042511728226,0
0,17,81,0,11,21,.2557844478156762,2.808789357970507,889,.889,.015600001,.0024000001,1,11.29011091625435,0
0,17,81,0,12,24.799999,.1399943229863788,2.370488887677226,868,.86799997,.039000001,.0034,2,19.93042511728226,0
0,18,81,0,14.8,29.799999,.3077290223943251,3.190284608717837,243.8,.27000001,.00040000002,.001,1,11.29011091625435,0
0,18,81,0,14.6,18.799999,.259444502980221,2.747902632947088,290,.32539999,.0016000001,.0024000001,2,19.93042511728226,0
0,20,81,0,7.8,19.200001,.8305198152024335,2.416742091843156,309.39999,.37099999,.0080000004,.0018,1,11.29011091625435,0
0,20,81,0,8,25.200001,1.168574676929968,3.022992696416416,426.39999,.53240001,.089599997,.0052,2,19.93042511728226,0
0,21,81,0,6.6,14.4,.1576270389960321,1.933007576329557,52.400002,.0524,.18099999,.0078000003,1,11.29011091625435,0
0,21,81,0,1.2,1.2,.0091835657176065,.3364586233470197,2,.0020000001,.35979998,.016000001,2,19.93042511728226,0
0,22,81,0,14.6,38.599998,.6509694775755703,4.193340599832876,819.40002,1.1731999,.0061999997,.0022,1,11.29011091625435,0
0,22,81,0,16,54.400002,1.193691504468275,4.478956356469467,478.39999,1.0388,.016799999,.0041999999,2,19.93042511728226,0
0,23,81,0,14.6,20.799999,.7756171690468174,2.942013537241197,307.79999,.44820002,.0032000002,.0022,1,11.29011091625435,0
0,23,81,0,11,35.400002,.8540714789484906,3.08734026185213,460,.67979997,.010199999,.0027999999,2,19.93042511728226,0
0,25,81,0,7.4,18.200001,.3753847686160626,1.604363981809561,371.39999,.39300001,.067000002,.0074,1,11.29011091625435,0
0,25,81,0,9.800000000000001,32.200001,.9002208344498036,2.460553959742855,379.60001,.39720002,.1076,.0096000005,2,19.93042511728226,0
0,27,81,0,0,,0,,0,.0082,.00040000002,.001,1,11.29011091625435,0
0,27,81,0,0,0,0,,0,.0104,.0016000001,.0024000001,2,19.93042511728226,0
0,28,81,0,3.4,7,.0594780933256921,.8648978551890459,293,.29300001,0,0,1,11.29011091625435,0
0,28,81,0,4.2,16.4,.3304217936761719,1.164874310065265,337.60001,.33759999,.0014,.00040000002,2,19.93042511728226,0
0,29,81,0,4.8,14,.7978510560841373,1.728368135770672,223,.223,0,.00020000001,1,11.29011091625435,0
0,29,81,0,5.4,17.6,.0691037661604746,.9174375112216485,412.79999,.41279998,0,.00020000001,2,19.93042511728226,0
0,32,81,0,11,17.200001,.210390521989006,2.229379441396849,173.2,.26839998,.099399999,.0104,1,11.29011091625435,0
0,32,81,0,10.2,20.6,.3280037554180221,2.260453236927179,305,.46720001,.19860001,.016799999,2,19.93042511728226,0
0,33,81,0,0,0,.6632135773168091,.4837184738040006,,0,0,0,1,11.29011091625435,0
0,33,81,0,0,.33333334,0,,,0,0,0,2,19.93042511728226,0
0,34,81,0,2.6,1,.119632790098004,.2413033625710395,49.200001,.049200002,.00020000001,.00020000001,1,11.29011091625435,0
0,34,81,0,2,2.2,.0000463488609296,.5624846693211241,12.6,.0126,.00040000002,.001,2,19.93042511728226,0
1,35,81,0,13.2,84.400002,1.332504525213168,6.249152212596051,745.79999,.74579996,.17200001,.0052,1,11.29011091625435,0
1,35,81,0,12.6,95.599998,1.587812144789001,7.964858472365441,780.59998,.78059995,.2396,.0024000001,2,19.93042511728226,0
0,36,81,0,4.4,7,.1630493068883998,.9608724692392304,143.8,.16680001,.0035999999,.0018,1,11.29011091625435,0
0,36,81,0,4.4,10,.239250783665793,1.096106487204883,203.2,.2568,.0089999996,.0032000002,2,19.93042511728226,0
0,37,81,0,18.2,64.800003,1.824801538969828,6.819458952409831,187.2,.2032,3.8864,.1494,1,11.29011091625435,0
0,37,81,0,16.4,65.599998,2.936604863711601,6.324664347694066,327.20001,.36300001,4.9587998,.131,2,19.93042511728226,0
0,38,81,0,8.199999999999999,18.799999,.3675159554580439,1.427633116971632,809.79999,.80979997,.010199999,.0020000001,1,11.29011091625435,0
0,38,81,0,10.4,18.4,.1344176558489155,2.092538088236083,652,.65200001,.031600002,.0020000001,2,19.93042511728226,0
1,39,81,0,15.4,51.400002,2.017408724186862,2.860612479879878,694.40002,.69440001,.53179997,.039999999,1,11.29011091625435,0
0,39,81,0,14.6,54.799999,1.874501739678419,3.952564289289085,661.40002,.66140002,1.2631999,.068800002,2,19.93042511728226,0
0,41,81,0,0,,.0081871039410494,.488557178258927,,0,0,0,1,11.29011091625435,0
0,41,81,0,0,.66666669,0,,86.400002,.086400002,0,0,2,19.93042511728226,0
0,42,81,0,18.2,47.799999,.1704676107226662,4.599244134851705,1725,1.725,.0054000001,.00020000001,1,11.29011091625435,0
0,42,81,0,18.4,64.800003,.2052204961162696,4.96816088791424,1437,1.437,.011,.00080000004,2,19.93042511728226,0
0,43,81,0,0,,.0125737649391572,.4878750678684777,,0,0,0,1,11.29011091625435,0
0,43,81,0,4.4,9.3999996,.0229805521642743,.3709212398183596,,0,0,0,2,19.93042511728226,0
0,44,81,0,3.6,6.5999999,.021111844365607,1.133206951897916,72.199997,.15800001,.0061999997,.0022,1,11.29011091625435,0
0,44,81,0,4,5,.0359931514892107,1.364968654612492,53.400002,.2112,.016799999,.0041999999,2,19.93042511728226,0
0,45,81,0,2,6.8000002,.0530882823991646,.736685748880426,30,.031600002,.0061999997,.0022,1,11.29011091625435,0
0,45,81,0,0,.60000002,.0000253208463367,.1114692414876339,.80000001,.00080000004,.016799999,.0041999999,2,19.93042511728226,0
0,46,81,0,.8,2.4000001,.0011410654418371,.5349521840836378,0,.228,0,0,1,11.29011091625435,0
0,46,81,0,1,2.5999999,.0020708782189922,1.468016524397316,11.5,.0115,0,0,2,19.93042511728226,0
0,48,81,0,6,12.8,.3322963639695241,1.096640502922408,529.59998,.6006,.0122,.0016000001,1,11.29011091625435,0
0,48,81,0,7.8,19.799999,.1911551879503552,1.370279871231483,654.40002,.778,.037799999,.0024000001,2,19.93042511728226,0
0,49,81,0,3.8,15.4,.0318003070496462,2.097803508270128,4.4000001,.138,.00040000002,0,1,11.29011091625435,0
0,49,81,0,5,16.6,.1587168501809194,2.598053890280087,125,.39879999,.0027999999,.00020000001,2,19.93042511728226,0
0,50,81,0,1.75,6,0,.0524553571198962,5,.0049999999,0,0,1,11.29011091625435,0
0,50,81,0,2,3.2,0,,167.2,.1672,0,0,2,19.93042511728226,0
0,56,81,0,18.8,50,.6204351633604905,4.350360334579456,1363.4,1.3634,.0252,.0058000004,1,11.29011091625435,0
0,56,81,0,15.6,51.200001,.5868006442641259,4.883787130629304,1287.4,1.2874,.1234,.0108,2,19.93042511728226,0
0,1,83,0,2,11,0,.1852952059054991,,0,0,0,1,19.01018526966426,0
0,1,83,0,0,1.75,.1737474553769055,5.983570728729976,,0,0,0,2,40.57503701315192,0
0,2,83,0,29.8,187.2,4.401682452407583,21.84660296079079,1012.4,1.021,.42160001,.0462,1,19.01018526966426,0
0,2,83,0,26.2,215.8,6.599070818893016,43.7722875761219,1124.8,1.1251999,1.1244,.074000001,2,40.57503701315192,0
0,3,83,0,7.2,20.200001,.3551184126022832,1.659580258667353,387.60001,.3876,.001,.001,1,19.01018526966426,0
0,3,83,0,4.4,30.4,.174053960513472,2.110545115591324,304.39999,.3044,.0014,.0014,2,40.57503701315192,0
0,4,83,0,4.6,4.4000001,.0145794703269917,.1886256154438463,44.799999,.1018,0,0,1,19.01018526966426,0
0,4,83,0,6,17.4,.3636052086616557,1.123329866675171,8.6000004,.0142,0,.00060000003,2,40.57503701315192,0
0,5,83,0,7,15.6,.0389846085039004,2.522437921276543,1106,1.4124,.0032000002,.0014,1,19.01018526966426,0
0,5,83,0,7.8,19,.0523185968261878,5.662862612100631,679.20001,.71399999,.0098000001,.0018,2,40.57503701315192,0
0,7,83,0,10.8,35.400002,.7348294485704026,4.200888853294385,1466,1.466,.0032000002,.0014,1,19.01018526966426,0
0,7,83,0,12.2,37.400002,.4897786788858922,6.212872920957103,1085.6,1.0856,.0098000001,.0018,2,40.57503701315192,0
0,10,83,0,0,,0,.0022321428561658,487,.48699999,.0032000002,0,1,19.01018526966426,0
0,10,83,0,0,,0,,481,.48100001,.0070000002,0,2,40.57503701315192,0
0,12,83,0,26.4,133.8,4.398544515972746,11.33643036260059,1051.6,1.2381999,6.211,.27420002,1,19.01018526966426,0
0,12,83,1,28,226.2,10.08524535443937,20.26269058522199,1073.2,1.0776,11.5592,.32120001,2,40.57503701315192,0
0,13,83,0,20.8,175,4.780061166547055,10.89106249409582,609.59998,.66079998,3.9346001,.15180001,1,19.01018526966426,0
0,13,83,0,18.6,189.2,4.606945129721925,22.60320590160936,599.79999,.60320002,6.9958,.17919999,2,40.57503701315192,0
0,16,83,0,4,14.2,.4989016529825234,2.500610918715282,860.40002,.91600001,.34200001,.025799999,1,19.01018526966426,0
0,16,83,0,5.4,25.200001,.5626549165208652,6.203429389537065,778.40002,.78059995,.74859995,.042799998,2,40.57503701315192,0
0,17,83,0,3.8,6.5999999,.0053530746055095,1.024927490692145,383.79999,.44499999,.0058000004,.00020000001,1,19.01018526966426,0
0,17,83,0,1.666666666666667,3.6666667,.001253672869396,.9855475021816085,14,.0154,.015600001,.00060000003,2,40.57503701315192,0
0,18,83,0,11.8,11.4,.1554673691840163,1.92867654825709,180.60001,.20060001,.001,.0026,1,19.01018526966426,0
0,18,83,0,11.2,12,.2002513268349531,4.419591114290021,117.6,.121,.0020000001,.0020000001,2,40.57503701315192,0
0,19,83,0,0,,.2935267855858023,0,,0,.014,.0020000001,1,19.01018526966426,0
0,20,83,0,14,47.200001,2.775567163448421,3.641407977711685,942.59998,1.0288,.031399999,.0038000001,1,19.01018526966426,0
0,20,83,0,14,61,1.621164849088118,7.978902473679198,1100.4,1.1024001,.1582,.0068000001,2,40.57503701315192,0
0,21,83,0,16.2,64.800003,2.709158637189692,4.489396316599996,416,.41600001,.88440001,.065400004,1,19.01018526966426,0
0,21,83,0,15.6,93,5.610280095684866,2.54220579927365,451,.45100001,2.2161999,.1074,2,40.57503701315192,0
0,22,83,0,11.4,32.599998,.4311851285630102,3.360359678425827,1368.8,1.8116,.0032000002,.0014,1,19.01018526966426,0
0,22,83,0,8.6,13.2,.2647298184497079,5.951435523145626,1199.2,1.2180001,.0098000001,.0018,2,40.57503701315192,0
0,23,83,0,13.2,39.200001,.8067255392687001,4.746628551542195,1259.8,1.3874,.0176,.0040000002,1,19.01018526966426,0
0,23,83,0,17.2,60,1.87447164497988,7.747324910565151,783.79999,.7956,.042400002,.0038000001,2,40.57503701315192,0
0,25,83,0,14.4,87.400002,3.710376840851057,4.465033833203293,1643.6,1.6436,.3062,.023200002,1,19.01018526966426,0
0,25,83,0,16.6,103.6,4.900438177537746,18.25203780069733,1011.6,1.0116,.4136,.023399999,2,40.57503701315192,0
0,27,83,0,15.8,22,.9949817900011191,3.129929332551899,325,.37540001,.001,.0026,1,19.01018526966426,0
0,27,83,0,13.4,27,.3160718662600788,3.586014774865784,181.2,.18360001,.0020000001,.0020000001,2,40.57503701315192,0
0,28,83,0,3.2,7.4000001,.3183483112166478,.6373264099614174,355.20001,.35520002,.001,.00020000001,1,19.01018526966426,0
0,28,83,0,1,8,0,5.149886338589519,156,.156,.0038000001,.00060000003,2,40.57503701315192,0
0,29,83,0,7,6.1999998,.1106930560985851,1.228989137806576,559,.55900002,.00020000001,0,1,19.01018526966426,0
0,29,83,0,5,12,.2160660511427868,3.168724825781654,444.39999,.44439998,.00060000003,0,2,40.57503701315192,0
0,32,83,1,23.2,67.599998,2.283677877020428,5.71255491206988,614.79999,.722,.78059995,.061999999,1,19.01018526966426,0
1,32,83,1,35.4,119.8,8.974284610356939,7.781133331996792,720.40002,.73359996,1.365,.099399999,2,40.57503701315192,1
0,33,83,0,4.666666666666667,16,.3508882343855316,1.24330338438392,,0,0,0,1,19.01018526966426,0
0,33,83,0,3,10.75,.3939703192105919,18.31815066624101,78,.078000002,0,0,2,40.57503701315192,0
0,34,83,0,2.8,3.5999999,.176385990718469,.4453889651771514,285.60001,.28560001,.00020000001,.00020000001,1,19.01018526966426,0
0,34,83,0,.8,3,.03939425,2.823473785504163,109.4,.1094,.00080000004,.001,2,40.57503701315192,0
1,35,83,0,10.2,77,1.032481482060731,5.808375192615221,888.59998,.88859999,.1286,.0052,1,19.01018526966426,0
1,35,83,0,11.2,88.199997,2.560148086332975,14.92046234302036,823,.82300001,.28120002,.0068000001,2,40.57503701315192,0
0,36,83,0,8.6,17.6,.5634782703559507,1.620521576755813,724.59998,.77859998,.0052,.0026,1,19.01018526966426,0
0,36,83,0,7.6,19,.7976689538384718,3.278663133494769,394.20001,.396,.0186,.0052,2,40.57503701315192,0
0,37,83,1,30.2,207.8,7.379124528735518,15.21261342685397,808.59998,.833,7.1845999,.32499999,1,19.01018526966426,0
0,37,83,1,29.4,298.39999,11.51740350360046,7.00276934188365,710.20001,.71079999,13.6796,.43979999,2,40.57503701315192,1
0,38,83,0,3.6,6.8000002,.0401025675379919,.9177363081826009,1033,1.033,.024799999,.0066,1,19.01018526966426,0
0,38,83,0,2.4,10.2,.0367381654360899,0,807.79999,.80779999,.094800003,.0054000001,2,40.57503701315192,0
0,39,83,0,6.2,29,.4893032621692222,2.616668133801026,559.40002,.55940002,.40560001,.0254,1,19.01018526966426,0
0,39,83,0,7.2,39.200001,.6185993770414348,4.407830768148798,492.20001,.49220002,1.1835999,.035999998,2,40.57503701315192,0
0,41,83,0,0,,.0018058690740509,.0029748283746375,,0,0,0,1,19.01018526966426,0
0,41,83,0,3,12.666667,0,,242,.242,0,0,2,40.57503701315192,0
1,42,83,0,29.2,82.199997,.3416845197764263,7.563582364880519,3871.6001,3.8716002,.0068000001,.0014,1,19.01018526966426,0
0,42,83,0,30.2,96.800003,.489950386363519,24.90140356312075,3175.3999,3.1754,.0198,.0027999999,2,40.57503701315192,0
0,43,83,0,0,7.3333335,0,,,0,0,0,1,19.01018526966426,0
0,43,83,0,0,3,0,,,0,0,0,2,40.57503701315192,0
0,44,83,0,5,22,.0581187514112205,2.375204945712361,747.20001,.9386,.0032000002,.0014,1,19.01018526966426,0
0,44,83,0,6.333333333333333,25.333334,.2861857147099851,5.41983359800371,437.20001,.44660002,.0098000001,.0018,2,40.57503701315192,0
0,45,83,0,2,4.4000001,.1531035503626796,.7008086519102462,178,.1848,.0032000002,.0014,1,19.01018526966426,0
0,45,83,0,2,2,0,,62.400002,.062600002,.0098000001,.0018,2,40.57503701315192,0
0,47,83,0,0,,0,,35.333332,.035333332,.0020000001,0,2,40.57503701315192,0
0,48,83,0,2.6,3.2,.0004464285712332,.567359421838075,230.39999,.28839999,.0144,.003,1,19.01018526966426,0
0,48,83,0,4.8,9.3999996,.6500463252882206,4.261106130273967,9.1999998,.011,.046,.0038000001,2,40.57503701315192,0
0,49,83,0,1,5.1999998,.2450880249165358,1.846963145569861,127.2,.1292,.00040000002,0,1,19.01018526966426,0
0,49,83,0,0,1.3333334,0,3.422180812311066,39,.039999999,.0035000001,.00025000001,2,40.57503701315192,0
0,50,83,0,0,,.8256919966406476,1.210855936032461,191.2,.1912,0,0,1,19.01018526966426,0
0,50,83,0,5.4,20.4,.2208831527641134,4.629431238601464,265,.26499999,0,0,2,40.57503701315192,0
0,52,83,0,10.4,44.200001,1.285746964420371,5.068985734158011,213,.213,0,0,1,19.01018526966426,0
0,52,83,0,6.4,45,1.216349116979891,1.608025327654582,184.60001,.18460001,0,0,2,40.57503701315192,0
0,55,83,0,0,,0,.007567567567,,0,0,0,1,19.01018526966426,0
0,56,83,1,17.4,42,1.135802177876092,5.864853899213951,2243.8,2.2438002,.34020001,.038799997,1,19.01018526966426,0
0,56,83,0,25.2,47.400002,3.702434633407325,10.61124312577518,1305,1.3049999,.85079998,.068400003,2,40.57503701315192,1
0,3,84,0,7,13.2,.1366028960144398,1.488870938165181,409.39999,.40939999,.00040000002,.0014,1,24.68468759851558,0
0,3,84,0,5.4,12.2,.198319562677081,1.015119645825797,528.59998,.52859998,.0016000001,.001,2,30.76214314261971,0
0,4,84,0,3.4,5.5999999,.0054321482171426,1.070324931485335,60.799999,.1246,.00060000003,0,1,24.68468759851558,0
0,4,84,0,3,5.1999998,.1996779850220376,1.392424779844676,118.4,.14480001,.00040000002,0,2,30.76214314261971,0
0,5,84,0,6.8,13.6,.0131763592000677,2.748120195909265,994.40002,1.2806,.003,.0054000001,1,24.68468759851558,0
0,5,84,0,7.6,13.8,.0216748231059234,2.053554809955834,1152.2,1.364,.0099999998,.0018,2,30.76214314261971,0
0,7,84,0,9.199999999999999,25.799999,.6902712638709027,3.394510443763921,596.20001,.59619999,.003,.0054000001,1,24.68468759851558,0
0,7,84,0,9.199999999999999,23.799999,.5476142220990362,4.673718468240227,873,.87300003,.0099999998,.0018,2,30.76214314261971,0
0,8,84,0,18.4,136,4.757746137899,12.29497806393455,731.79999,.73179996,.0082,.001,1,24.68468759851558,0
0,8,84,0,15.6,122.4,5.31648658682089,8.271007918426351,670,.67000002,.0206,.00060000003,2,30.76214314261971,0
0,10,84,0,3,7,.0036303340539348,.5339017359187852,383,.38299999,.001,.00040000002,1,24.68468759851558,0
0,10,84,0,0,,0,,366,.366,.0020000001,0,2,30.76214314261971,0
0,11,84,0,0,,.0216105306173569,.432312211432858,,0,.00025000001,0,2,30.76214314261971,0
0,12,84,0,22.4,151.2,6.716227182548044,14.21378594693133,1076.4,1.3108001,4.0911999,.132,1,24.68468759851558,0
0,12,84,0,24.6,186.39999,6.842070824531956,14.15618867259225,1198,1.2690001,6.158,.17399999,2,30.76214314261971,0
0,13,84,0,21.8,176.60001,4.823284350685909,13.08192088864518,704,.72619998,2.7809999,.1032,1,24.68468759851558,0
0,13,84,1,24.4,223.39999,8.191689898401348,10.43085897389681,837.40002,.85540003,5.3150001,.1576,2,30.76214314261971,0
0,14,84,0,8.199999999999999,13,.1576401252843757,1.33884199756231,627.59998,.62759995,0,0,1,24.68468759851558,0
0,14,84,0,10.4,17,.3955760756391892,1.394395263974029,156.2,.15619999,.00020000001,0,2,30.76214314261971,0
0,15,84,0,19.4,137.2,4.734252200661959,13.28523854202558,965,.97359997,.1724,.0144,1,24.68468759851558,0
0,15,84,0,19.6,152.39999,5.910407146612592,10.03608861963718,1065,1.0650001,.315,.0146,2,30.76214314261971,0
0,17,84,0,8.199999999999999,21.6,.3837453851242255,2.785667769077266,621.79999,.70920002,.012399999,.001,1,24.68468759851558,0
0,17,84,0,8.6,19.6,.2215710836368152,2.364969027260484,524.40002,.58659995,.015800001,.0040000002,2,30.76214314261971,0
0,18,84,0,11.6,14,.2113074433594666,2.750991079226524,218.60001,.25139999,.0016000001,.0026,1,24.68468759851558,0
0,18,84,0,12.4,29.6,1.422722991113672,2.145339317200559,199.8,.2186,.0016000001,.0024000001,2,30.76214314261971,0
0,20,84,0,10,26.4,.4773821467290232,2.889670163297944,943.20001,1.0322,.0082,.0022,1,24.68468759851558,0
0,20,84,0,10.4,37.200001,.4723230144846408,2.236067636580374,916.40002,.98159999,.0162,.0014,2,30.76214314261971,0
0,21,84,0,10.6,67,2.659116013837226,5.574242723106756,264.79999,.26479998,1.2164,.066399999,1,24.68468759851558,0
0,21,84,0,13.4,71.800003,2.925610050402808,5.552685366524177,500,.5,2.2996001,.065199994,2,30.76214314261971,0
0,22,84,0,12.8,23.4,.4065789162499994,3.277910827126269,1443.8,1.7961999,.003,.0054000001,1,24.68468759851558,0
0,22,84,0,12,23.6,.4491777959108828,2.815952124695465,1380.6,1.636,.0099999998,.0018,2,30.76214314261971,0
0,23,84,0,18.2,42.599998,1.234362740763295,5.218429978282109,1041.8,1.2096,.0134,.0032000002,1,24.68468759851558,0
0,23,84,0,21.25,55,1.990174482455536,4.521617470839472,1286,1.409,.019200001,.0052,2,30.76214314261971,0
0,24,84,0,0,2,0,,,0,.014,0,2,30.76214314261971,0
0,25,84,0,5,28.333334,0,,66.800003,.066800006,.22760001,.0148,1,24.68468759851558,0
0,25,84,0,2.75,13.75,0,,505.60001,.50560004,.2552,.0088,2,30.76214314261971,0
0,26,84,0,0,2.5,.0029244629236801,.0129283919861747,,0,0,0,1,24.68468759851558,0
0,26,84,0,0,,0,.000228218375828,,0,0,0,2,30.76214314261971,0
0,27,84,0,11.2,17.200001,.3582442173103478,2.240173056654821,121.6,.1628,.0016000001,.0026,1,24.68468759851558,0
0,27,84,0,10.6,20.4,.7729924496988072,1.584035387015126,136.60001,.16319999,.0016000001,.0024000001,2,30.76214314261971,0
0,28,84,0,0,,0,1.634812,,0,.0020000001,0,2,30.76214314261971,0
0,29,84,0,4.2,6.8000002,.0881174736476673,1.144490996183935,494.60001,.4946,.00020000001,0,1,24.68468759851558,0
0,29,84,0,6,4.4000001,.0506387334010969,1.056042192475078,313,.31299999,.00040000002,0,2,30.76214314261971,0
0,31,84,0,22.6,180.8,7.934549396132931,14.31625454762088,1263.6,1.2636,1.3488001,.087199993,1,24.68468759851558,0
0,31,84,0,23.2,239,12.58877041345917,11.54372995000306,3079.6001,3.0796001,2.5681999,.13680001,2,30.76214314261971,0
0,32,84,0,17.2,50.400002,.9597060313142365,4.873805998111925,402,.49220002,.5122,.0484,1,24.68468759851558,0
0,32,84,0,16.4,50.200001,1.539196974002117,3.411446655484456,459.20001,.51099998,.78799999,.0502,2,30.76214314261971,0
0,34,84,0,1,3.4000001,.032778014925482,.2206140887723153,107,.107,.001,.00040000002,1,24.68468759851558,0
0,34,84,0,0,.5,0,.0462314496628314,4.1999998,.0041999999,.00080000004,.00060000003,2,30.76214314261971,0
0,35,84,0,0,0,0,,,0,.27200001,.024,2,30.76214314261971,0
0,36,84,0,9.800000000000001,20.6,.6796101760615227,2.21916450418141,408.20001,.43960002,.0048000002,.00020000001,1,24.68468759851558,0
0,36,84,0,9.6,25.4,.6601397669730869,2.286113039661568,422,.43960002,.015600001,.0074,2,30.76214314261971,0
0,37,84,0,21.4,155.8,7.439436729052135,10.29752412553335,484.60001,.50580001,6.9956002,.4102,1,24.68468759851558,0
0,37,84,0,22,145.39999,8.916476451633178,10.05508797053308,464.79999,.47279999,12.9558,.48839998,2,30.76214314261971,0
0,38,84,0,3,5.25,0,,285.75,.28650001,.017750001,.0049999999,1,24.68468759851558,0
0,38,84,0,4.5,8,0,,80.800003,.080800004,.066,.0083999997,2,30.76214314261971,0
0,39,84,0,9.199999999999999,63.799999,3.51814297587605,4.669364636238791,848.59998,.84859997,.53399998,.030200001,1,24.68468759851558,0
0,39,84,0,10,68.800003,2.88183575982909,3.95632302994812,691.59998,.69159997,1.288,.057,2,30.76214314261971,0
0,40,84,0,0,,0,,22.799999,.022799999,.0016000001,0,1,24.68468759851558,0
0,41,84,0,1,20.5,0,.0406120373375122,,0,0,0,1,24.68468759851558,0
0,41,84,0,0,0,0,,22.5,.022500001,0,0,2,30.76214314261971,0
0,42,84,0,22.4,64.400002,.8806687262910015,6.87353470399237,3424.2,3.4524,.0032000002,.0012000001,1,24.68468759851558,0
0,42,84,0,26.6,83.400002,1.275353899470316,6.399900360936735,2692.6001,2.6968,.0074,.0020000001,2,30.76214314261971,0
0,43,84,0,1,2,0,,,0,0,0,1,24.68468759851558,0
0,43,84,0,1,2.6666667,0,,,0,0,0,2,30.76214314261971,0
0,44,84,0,7,15.4,.1774772652090571,2.359912330033983,476.79999,.64099997,.003,.0054000001,1,24.68468759851558,0
0,44,84,0,7.4,16.799999,.1695760995129304,2.013908189614593,630,.70179999,.0099999998,.0018,2,30.76214314261971,0
0,45,84,0,3,11,.3693871334707156,1.453050413980184,207.60001,.2228,.003,.0054000001,1,24.68468759851558,0
0,45,84,0,2.8,6.4000001,.2069407628136531,1.018399299096171,210,.21880001,.0099999998,.0018,2,30.76214314261971,0
0,47,84,0,1,0,0,,,0,.003,0,2,30.76214314261971,0
0,48,84,0,14,29.799999,1.222022605579422,4.140782837100428,1616.4,1.6954,.017999999,.0035999999,1,24.68468759851558,0
0,48,84,0,15,50.400002,1.721597618999039,4.083126032882746,1281.4,1.3276,.031600002,.0041999999,2,30.76214314261971,0
0,49,84,0,6.6,29.200001,.6237231212454211,3.070307443091776,794.59998,1.0381999,0,0,1,24.68468759851558,0
0,49,84,0,5.8,30.4,.6382008059055524,2.913150226532966,797.40002,.87459999,.0018,0,2,30.76214314261971,0
0,50,84,0,0,10,.0722451462704388,.7302184868732932,,0,0,0,1,24.68468759851558,0
0,50,84,0,2.4,4.1999998,.1684087403647096,1.627024998089447,348.25,.34825,0,0,2,30.76214314261971,0
0,56,84,0,21,92.599998,1.850676454024449,8.130997002634022,3706,3.8988001,.034200002,.0027999999,1,24.68468759851558,0
0,56,84,0,23.6,122.2,2.371325938866771,8.289519108788104,3174,3.1883998,.1048,.0138,2,30.76214314261971,0
